,Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
140700,2014440423328,6,4,2,2,51,8,3,0,0,1,0,0,9,2
140706,2014440423705,2,1,1,1,74,10,3,0,0,0,0,0,9,1
140707,2014440423705,2,2,2,2,69,10,3,0,0,1,0,0,9,1
140711,2014440424336,1,1,1,1,28,6,3,0,0,0,0,0,9,1
140721,2014440424789,2,1,1,2,45,7,3,0,0,0,0,0,9,1
140742,2014440426831,1,1,2,2,19,4,3,0,0,1,0,0,9,1
140791,2014440430301,2,1,1,1,22,5,3,0,0,0,0,0,9,1
140800,2014440430708,2,1,1,1,22,5,3,0,0,0,0,0,9,1
140801,2014440430708,3,2,1,1,40,7,3,0,0,0,0,0,9,1
140802,2014440430708,4,3,1,1,33,6,3,0,0,0,0,0,9,1
140803,2014440430797,1,1,1,1,33,6,3,0,0,0,0,0,9,1
140804,2014440430846,1,1,1,1,38,7,3,0,0,0,0,0,9,1
140805,2014440430846,2,2,1,2,22,5,3,0,0,0,0,0,9,1
140806,2014440430846,2,3,2,2,23,5,3,0,0,1,0,0,9,1
140807,2014440430846,2,4,2,1,2,1,3,0,0,2,0,0,9,3
140808,2014440430846,3,5,2,1,2,1,3,0,0,2,0,0,9,3
140830,2014440432060,2,1,1,2,42,7,3,0,0,0,0,0,9,1
140883,2014440435647,1,1,1,2,29,6,2,0,0,0,0,0,9,1
140910,2014440437106,1,1,1,1,51,8,3,0,0,0,0,0,9,1
140954,2014440439672,1,1,1,1,25,5,3,0,0,0,0,0,5,1
141011,2014440443044,1,1,1,1,61,9,3,0,0,0,0,0,19,1
141038,2014440445443,1,1,1,1,41,7,3,0,0,0,0,0,9,1
141041,2014440446249,1,1,1,1,24,5,2,0,0,0,0,0,9,1
141042,2014440446249,1,2,2,2,36,7,3,0,0,1,0,0,9,1
141043,2014440446249,1,3,2,2,26,6,1,0,0,2,0,0,9,1
141058,2014440446777,1,1,2,1,48,8,3,0,0,2,0,0,9,1
141059,2014440446790,1,1,2,2,69,10,3,0,0,1,0,0,9,1
141060,2014440446809,1,1,1,2,55,8,2,0,0,0,0,0,8,1
141093,2014440449148,1,1,1,1,81,11,3,0,0,0,0,0,9,1
141102,2014440449682,1,1,2,2,27,6,3,0,0,2,0,0,8,1
141103,2014440449765,1,1,1,1,22,5,3,0,0,0,0,0,9,1
141129,2014440451556,1,1,1,1,65,9,3,0,0,0,0,0,9,1
141131,2014440451654,1,1,1,1,19,4,3,0,0,0,0,0,9,1
141136,2014440452483,1,1,2,2,65,9,3,0,0,1,0,0,9,1
141181,2014440455112,2,1,1,2,20,4,3,0,0,0,0,0,9,1
141209,2014440457117,1,1,1,1,62,9,3,0,0,0,0,0,9,3
141210,2014440457117,1,2,2,2,60,9,3,0,0,1,0,0,9,3
141216,2014440457478,1,1,1,1,36,7,3,0,0,0,0,0,9,1
141238,2014440459115,2,1,1,2,30,6,3,0,0,0,0,0,9,1
141250,2014440460366,1,1,1,1,20,4,3,0,0,0,0,0,9,1
141256,2014440461079,1,1,1,2,37,7,3,0,0,0,0,0,9,3
141265,2014440461610,2,1,1,1,60,9,3,0,0,0,0,0,19,1
141281,2014450011803,1,1,1,1,27,6,3,0,0,0,0,0,9,1
141282,2014450011803,1,2,2,2,36,7,1,0,0,2,0,0,9,1
141283,2014450011803,1,3,2,1,56,9,3,0,0,1,0,0,9,1
141284,2014450011803,1,4,2,2,47,8,3,0,0,2,0,0,9,1
141288,2014450011825,2,1,1,2,40,7,3,0,0,0,0,0,9,1
141291,2014450011881,2,1,1,1,45,7,2,0,0,0,0,0,9,2
141292,2014450011881,3,2,1,1,62,9,3,0,0,0,0,0,9,3
141295,2014450011889,1,1,1,2,48,8,3,0,0,0,0,0,9,1
141311,2014450011947,2,1,1,1,51,8,3,0,0,0,0,0,9,1
141351,2014450012125,1,1,1,1,26,6,3,0,0,0,0,0,9,1
141358,2014450012146,1,1,1,1,23,5,3,0,0,0,0,0,9,3
141365,2014450012157,1,1,1,2,28,6,3,0,0,0,0,0,9,1
141368,2014450012162,1,1,1,1,66,10,3,0,0,0,0,0,9,2
141369,2014450012162,1,3,2,2,65,9,3,0,0,1,0,0,9,2
141370,2014450012162,2,2,2,1,28,6,3,0,0,1,0,0,9,-1
141374,2014450012173,2,1,1,1,38,7,3,0,0,0,0,0,9,1
141412,2014450012259,1,1,1,2,23,5,3,0,0,0,0,0,9,1
141413,2014450012259,2,2,1,1,76,11,3,0,0,0,0,0,9,1
141414,2014450012259,2,4,2,2,77,11,3,0,0,1,0,0,9,1
141415,2014450012259,4,3,1,1,-1,-1,3,0,0,0,0,0,9,1
141416,2014450012259,5,5,2,1,55,8,3,0,0,1,0,0,9,1
141472,2014450012389,1,1,1,1,26,6,3,0,0,0,0,0,9,1
141481,2014450012425,2,1,1,2,27,6,3,0,0,0,0,0,9,1
141487,2014450012438,2,1,1,1,28,6,3,0,0,0,0,0,9,1
141526,2014450012489,1,1,1,1,38,7,3,0,0,0,0,0,9,1
141538,2014450012503,2,1,1,1,44,7,3,0,0,0,0,0,9,-1
141539,2014450012503,2,2,2,2,17,4,3,0,0,2,0,0,9,-1
141540,2014450012503,2,3,2,2,45,7,3,0,0,2,0,0,9,-1
141541,2014450012503,2,4,2,1,8,2,3,0,0,2,0,0,9,-1
141549,2014450012511,2,1,1,1,37,7,3,0,0,0,0,0,9,1
141550,2014450012512,2,1,1,1,34,6,3,0,0,0,0,0,9,1
141553,2014450012515,1,1,2,2,24,5,3,0,0,1,0,0,9,1
141583,2014450012570,1,1,2,2,65,9,3,0,0,1,0,0,9,3
141585,2014450012572,3,1,1,1,26,6,3,0,0,0,0,0,9,1
141588,2014450012580,1,1,1,1,32,6,3,0,0,0,0,0,9,2
141619,2014450012639,3,1,1,1,56,9,3,0,0,0,0,0,9,1
141632,2014450012662,1,1,1,2,25,5,3,0,0,0,0,0,9,1
141633,2014450012662,1,2,2,2,24,5,3,0,0,1,0,0,9,1
141634,2014450012662,2,3,1,2,42,7,3,0,0,0,0,0,9,1
141644,2014450012690,1,1,1,1,39,7,3,0,0,0,0,0,5,1
141645,2014450012691,3,1,1,1,40,7,3,0,0,0,0,0,9,-1
141646,2014450012691,4,2,1,1,38,7,3,0,0,0,0,0,9,1
141647,2014450012691,5,3,1,2,52,8,3,0,0,0,0,0,9,1
141689,2014450012756,1,1,1,1,48,8,2,0,0,0,0,0,9,1
141690,2014450012756,2,2,1,1,36,7,3,0,0,0,0,0,9,2
141694,2014450012761,1,1,1,1,28,6,3,0,0,0,0,0,9,1
141706,2014450012790,1,1,1,1,25,5,1,0,0,0,0,0,19,-1
141715,2014450012800,3,1,2,2,43,7,3,0,0,1,0,0,9,1
141716,2014450012800,3,2,2,2,8,2,3,0,0,2,0,0,9,1
141717,2014450012800,3,3,2,2,11,3,3,0,0,2,0,0,9,1
141722,2014450012809,1,1,1,1,25,5,3,0,0,0,0,0,19,1
141725,2014450012812,1,1,1,1,28,6,3,0,0,0,0,0,9,1
141727,2014450012818,1,1,2,1,27,6,3,0,0,1,0,0,9,1
141728,2014450012818,1,2,1,1,28,6,3,0,0,0,0,0,9,1
141729,2014450012819,1,1,1,1,25,5,3,0,0,0,0,0,9,1
141730,2014450012819,2,2,1,1,44,7,3,0,0,0,0,0,9,1
141732,2014450012823,2,1,1,1,51,8,3,0,0,0,0,0,5,1
141735,2014450012837,1,1,1,2,23,5,3,0,0,0,0,0,9,1
141738,2014450012842,2,1,1,1,68,10,3,0,0,0,0,0,9,3
141740,2014450012848,1,1,1,1,37,7,3,0,0,0,0,0,9,1
141741,2014450012852,1,1,1,1,38,7,3,0,0,0,0,0,9,1
141759,2014450012887,1,1,1,1,52,8,3,0,0,0,0,0,19,1
141768,2014450012905,1,1,1,2,29,6,3,0,0,0,0,0,9,1
141775,2014450012916,1,1,1,1,81,11,2,0,0,0,0,0,9,3
141776,2014450012916,2,2,1,1,52,8,3,0,0,0,0,0,9,1
141777,2014450012916,2,3,2,2,52,8,3,0,0,1,0,0,9,1
141793,2014450012962,2,1,1,2,25,5,3,0,0,0,0,0,9,1
141814,2014450013008,2,1,1,1,49,8,3,0,0,0,0,0,9,1
141815,2014450013008,2,2,2,1,41,7,3,0,0,1,0,0,9,1
141818,2014450013014,2,1,1,1,44,7,3,0,0,0,0,0,9,3
141819,2014450013014,3,2,1,1,74,10,3,0,0,0,0,0,9,1
141820,2014450013015,1,1,1,1,36,7,3,0,0,0,0,0,19,1
141823,2014450013019,1,1,1,1,27,6,2,0,0,0,0,0,9,3
141846,2014450013048,2,1,1,1,36,7,3,0,0,0,0,0,9,1
141862,2014450013078,1,1,1,1,59,9,2,0,0,0,0,0,9,1
141882,2014450013105,1,1,1,2,42,7,3,0,0,0,0,0,9,2
141883,2014450013105,2,2,1,1,51,8,3,0,0,0,0,0,9,2
141893,2014450013125,1,1,1,2,25,5,3,0,0,0,0,0,9,1
141918,2014450013164,1,1,1,1,45,7,3,0,0,0,0,0,9,1
141928,2014450013183,1,1,1,1,29,6,3,0,0,0,0,0,9,3
141929,2014450013183,3,2,1,2,34,6,3,0,0,0,0,0,9,1
141939,2014450013206,2,1,1,2,31,6,3,0,0,0,0,0,9,1
141940,2014450013206,2,2,2,2,20,4,3,0,0,1,0,0,9,-1
141956,2014450013237,1,1,1,1,-1,-1,3,0,0,0,0,0,9,2
141990,2014450013286,1,1,1,2,38,7,3,0,0,0,0,0,9,1
141991,2014450013286,1,2,2,2,39,7,3,0,0,1,0,0,9,1
142017,2014450013326,1,1,2,2,42,7,3,0,0,2,0,0,9,1
142018,2014450013326,1,2,2,2,6,2,3,0,0,2,0,0,9,1
142056,2014450013382,1,1,1,1,56,9,3,0,0,0,0,0,9,1
142057,2014450013382,1,2,2,2,54,8,3,0,0,1,0,0,9,1
142077,2014450013399,2,1,1,1,29,6,3,0,0,0,0,0,9,1
142082,2014450013412,1,1,1,1,59,9,3,0,0,0,0,0,21,1
142109,2014450013471,2,1,1,2,32,6,3,0,0,0,0,0,9,1
142110,2014450013471,3,2,1,1,60,9,3,0,0,0,0,0,9,1
142111,2014450013471,5,3,1,2,31,6,3,0,0,0,0,0,9,1
142112,2014450013472,2,1,1,2,36,7,3,0,0,0,0,0,9,1
142116,2014450013481,1,1,2,2,-1,-1,3,0,0,1,0,0,9,1
142129,2014450013514,1,1,1,1,44,7,2,0,0,0,0,0,20,1
142186,2014450013627,1,2,1,2,53,8,3,0,0,0,0,0,9,1
142187,2014450013627,2,1,1,2,19,4,3,0,0,0,0,0,9,2
142198,2014450013647,2,1,1,2,75,10,3,0,0,0,0,0,9,2
142219,2014450013691,1,1,1,1,36,7,3,0,0,0,0,0,5,1
142221,2014450013697,2,1,1,1,74,10,3,0,0,0,0,0,9,2
142222,2014450013697,2,3,2,2,69,10,3,0,0,1,0,0,9,2
142223,2014450013697,3,2,1,1,49,8,3,0,0,0,0,0,9,2
142240,2014450013717,1,1,1,2,34,6,3,0,0,0,0,0,9,1
142306,2014450013834,3,2,1,1,30,6,3,0,0,0,0,0,9,1
142313,2014450013844,1,1,1,2,50,8,3,0,0,0,0,0,9,1
142335,2014450013878,2,1,1,1,56,9,2,0,0,0,0,0,19,-1
142352,2014450013899,2,1,1,2,23,5,3,0,0,0,0,0,9,1
142353,2014450013899,3,2,1,1,43,7,3,0,0,0,0,0,9,1
142357,2014450013904,1,2,2,1,27,6,3,0,0,1,0,0,9,2
142358,2014450013904,2,1,1,1,43,7,3,0,0,0,0,0,9,1
142383,2014450013968,2,1,1,1,36,7,3,0,0,0,0,0,5,1
142403,2014450014003,1,1,1,1,26,6,3,0,0,0,0,0,19,2
142404,2014450014003,3,2,1,2,48,8,3,0,0,0,0,0,9,1
142405,2014450014003,4,3,2,2,39,7,3,0,0,2,0,0,9,3
142422,2014450014034,2,1,1,2,29,6,3,0,0,0,0,0,9,1
142424,2014450014038,2,1,1,1,30,6,3,0,0,0,0,0,9,1
142454,2014450014090,2,1,1,2,64,9,3,0,0,0,0,0,9,3
142455,2014450014090,2,2,2,1,67,10,3,0,0,1,0,0,9,3
142464,2014450014103,1,3,2,1,32,6,3,0,0,2,0,0,9,2
142465,2014450014103,2,1,1,2,44,7,3,0,0,0,0,0,9,1
142466,2014450014103,2,2,2,2,25,5,3,0,0,1,0,0,9,1
142487,2014450014151,2,1,1,2,41,7,3,0,0,0,0,0,9,1
142515,2014450014204,1,1,1,1,27,6,3,0,0,0,0,0,19,1
142516,2014450014204,2,2,1,1,41,7,3,0,0,0,0,0,9,-1
142517,2014450014204,2,4,2,1,17,4,3,0,0,1,0,0,9,1
142518,2014450014204,2,5,2,2,16,4,3,0,0,2,0,0,9,1
142519,2014450014204,2,6,2,1,17,4,3,0,0,2,0,0,9,-1
142520,2014450014204,2,7,2,1,17,4,3,0,0,2,0,0,9,1
142521,2014450014204,2,8,2,1,16,4,3,0,0,2,0,0,9,1
142522,2014450014204,3,3,1,1,25,5,3,0,0,0,0,0,9,1
142533,2014450014221,2,3,1,2,26,6,3,0,0,0,0,0,9,1
142534,2014450014221,4,2,1,2,54,8,3,0,0,0,0,0,9,1
142552,2014450014240,1,1,1,1,-1,-1,3,0,0,0,0,0,19,1
142559,2014450014250,2,1,1,2,22,5,3,0,0,0,0,0,9,3
142585,2014450014311,1,1,1,2,19,4,3,0,0,0,0,0,9,1
142595,2014450014323,1,1,1,1,56,9,2,0,0,0,0,0,9,2
142596,2014450014323,2,2,1,1,42,7,3,0,0,0,0,0,9,1
142597,2014450014323,2,3,2,2,41,7,3,0,0,1,0,0,9,1
142598,2014450014323,2,4,2,2,-1,-1,3,0,0,2,0,0,9,1
142613,2014450014347,1,1,1,1,49,8,3,0,0,0,0,0,9,1
142624,2014450014363,1,1,1,1,28,6,3,0,0,0,0,0,9,2
142632,2014450014377,1,1,2,2,-1,-1,3,0,0,1,0,0,9,1
142633,2014450014378,1,1,1,2,19,4,3,0,0,0,0,0,9,1
142653,2014450014433,2,1,1,1,51,8,3,0,0,0,0,0,19,3
142673,2014450014475,1,1,1,1,19,4,3,0,0,0,0,0,9,1
142676,2014450014484,1,1,1,1,58,9,3,0,0,0,0,0,9,1
142677,2014450014484,2,2,1,1,35,6,3,0,0,0,0,0,9,1
142702,2014450014523,2,1,1,2,52,8,3,0,0,0,0,0,9,1
142703,2014450014524,2,1,1,1,67,10,3,0,0,0,0,0,9,1
142704,2014450014524,3,2,1,1,70,10,3,0,0,0,0,0,9,3
142705,2014450014524,3,3,2,2,69,10,3,0,0,1,0,0,9,3
142715,2014450014545,2,1,1,1,49,8,3,0,0,0,0,0,9,1
142720,2014450014556,2,1,1,1,18,4,3,0,0,0,0,0,3,1
142731,2014450014565,1,1,1,1,51,8,3,0,0,0,0,0,9,3
142741,2014450014577,2,1,1,1,37,7,3,0,0,0,0,0,5,1
142744,2014450014580,1,1,1,1,60,9,3,0,0,0,0,0,9,1
142745,2014450014580,3,2,1,1,34,6,3,0,0,0,0,0,9,1
142776,2014450014632,2,1,1,1,29,6,3,0,0,0,0,0,9,1
142777,2014450014632,3,2,2,2,-1,-1,3,0,0,1,0,0,9,1
142799,2014450014672,1,1,1,1,58,9,2,0,0,0,0,0,9,1
142800,2014450014672,2,2,1,2,48,8,3,0,0,0,0,0,9,1
142845,2014450014751,1,1,1,1,35,6,3,0,0,0,0,0,9,1
142846,2014450014751,1,2,2,2,41,7,3,0,0,1,0,0,9,1
142849,2014450014761,1,1,1,1,39,7,3,0,0,0,0,0,9,1
142856,2014450014780,1,1,1,1,28,6,2,0,0,0,0,0,5,1
142867,2014450014798,1,1,1,1,49,8,2,0,0,0,0,0,5,1
142869,2014450014800,2,2,2,1,14,3,3,0,0,2,0,0,9,-1
142870,2014450014800,2,3,2,1,13,3,3,0,0,2,0,0,9,-1
142871,2014450014800,3,1,1,2,24,5,3,0,0,0,0,0,9,3
142883,2014450014814,2,1,2,2,26,6,3,0,0,1,0,0,9,1
142900,2014450014843,1,1,1,1,36,7,3,0,0,0,0,0,9,1
142901,2014450014843,2,2,1,1,57,9,3,0,0,0,0,0,9,2
142907,2014450014853,1,1,1,1,30,6,3,0,0,0,0,0,9,1
142908,2014450014853,1,2,2,2,26,6,3,0,0,1,0,0,9,1
142927,2014450014878,1,1,1,1,27,6,3,0,0,0,0,0,9,2
142928,2014450014878,2,2,1,1,47,8,3,0,0,0,0,0,9,2
142933,2014450014888,1,1,1,2,27,6,3,0,0,0,0,0,9,1
142934,2014450014888,2,2,1,2,30,6,3,0,0,0,0,0,9,1
142968,2014450014941,2,1,2,2,67,10,3,0,0,1,0,0,9,2
142985,2014450014960,2,1,2,1,65,9,3,0,0,1,0,0,9,1
143016,2014450014994,1,1,1,1,58,9,2,0,0,0,0,0,9,3
143017,2014450014997,2,1,1,2,50,8,3,0,0,0,0,0,9,1
143018,2014450014997,2,2,2,2,40,7,3,0,0,2,0,0,9,1
143022,2014450015004,2,1,1,1,54,8,3,0,0,0,0,0,9,2
143023,2014450015005,2,1,1,2,27,6,3,0,0,0,0,0,9,1
143024,2014450015007,1,1,1,1,70,10,3,0,0,0,0,0,9,1
143030,2014450015023,1,1,1,2,23,5,3,0,0,0,0,0,9,1
143031,2014450015023,2,2,1,2,29,6,3,0,0,0,0,0,9,1
143032,2014450015023,3,3,1,2,38,7,3,0,0,0,0,0,9,-1
143034,2014450015027,2,1,1,1,36,7,3,0,0,0,0,0,9,1
143044,2014450015041,2,1,1,1,52,8,3,0,0,0,0,0,9,1
143052,2014450015066,2,1,1,2,27,6,3,0,0,0,0,0,9,1
143077,2014450015108,2,1,2,2,74,10,3,0,0,1,0,0,9,1
143106,2014450015166,1,1,1,2,53,8,3,0,0,0,0,0,9,1
143128,2014450015195,1,1,1,2,27,6,3,0,0,0,0,0,9,1
143152,2014450015233,2,1,1,1,40,7,3,0,0,0,0,0,9,1
143157,2014450015243,2,1,1,2,40,7,3,0,0,0,0,0,9,1
143158,2014450015243,2,2,2,2,21,5,3,0,0,2,0,0,9,1
143159,2014450015243,2,3,2,2,42,7,3,0,0,1,0,0,9,1
143186,2014450015283,1,3,2,2,30,6,3,0,0,1,0,0,9,1
143187,2014450015283,2,1,1,1,64,9,3,0,0,0,0,0,9,1
143188,2014450015283,2,2,2,2,64,9,3,0,0,1,0,0,9,1
143227,2014450015346,2,1,1,2,36,7,3,0,0,0,0,0,9,3
143234,2014450015363,1,1,1,1,29,6,3,0,0,0,0,0,9,1
143241,2014450015369,2,1,1,1,35,6,2,0,0,0,0,0,5,3
143243,2014450015371,2,1,1,1,36,7,3,0,0,0,0,0,9,1
143254,2014450015387,1,1,1,2,24,5,3,0,0,0,0,0,9,1
143277,2014450015429,2,1,1,2,31,6,3,0,0,0,0,0,9,1
143293,2014450015455,1,1,1,1,56,9,3,0,0,0,0,0,19,1
143316,2014450015483,3,1,1,1,27,6,3,0,0,0,0,0,9,1
143317,2014450015483,3,2,2,1,60,9,3,0,0,1,0,0,9,1
143318,2014450015488,1,1,1,1,64,9,2,0,0,0,0,0,5,1
143331,2014450015519,2,1,1,1,50,8,2,0,0,0,0,0,5,1
143350,2014450015549,1,1,1,2,24,5,3,0,0,0,0,0,9,1
143363,2014450015565,1,1,1,2,29,6,3,0,0,0,0,0,9,1
143364,2014450015565,2,2,1,2,50,8,3,0,0,0,0,0,9,1
143365,2014450015565,3,3,1,1,61,9,3,0,0,0,0,0,9,1
143373,2014450015575,1,3,2,2,41,7,3,0,0,1,0,0,9,2
143374,2014450015575,2,1,2,2,23,5,3,0,0,1,0,0,9,1
143375,2014450015575,2,2,1,2,23,5,3,0,0,0,0,0,9,1
143379,2014450015581,1,1,1,1,20,4,3,0,0,0,0,0,9,1
143403,2014450015649,1,1,1,2,21,5,3,0,0,0,0,0,9,1
143438,2014450015694,1,1,2,1,12,3,3,0,0,2,0,0,9,1
143439,2014450015694,1,3,1,1,37,7,3,0,0,0,0,0,9,1
143440,2014450015694,1,4,2,2,40,7,3,0,0,1,0,0,9,1
143441,2014450015694,2,2,1,1,65,9,3,0,0,0,0,0,19,1
143450,2014450015703,2,1,1,1,24,5,3,0,0,0,0,0,9,1
143451,2014450015707,1,1,1,2,22,5,3,0,0,0,0,0,9,2
143452,2014450015707,2,2,1,1,34,6,3,0,0,0,0,0,9,1
143453,2014450015707,3,3,2,2,45,7,3,0,0,1,0,0,9,1
143500,2014450015775,2,1,1,1,68,10,3,0,0,0,0,0,9,1
143501,2014450015775,2,2,2,2,59,9,3,0,0,1,0,0,9,1
143525,2014450015820,2,1,1,1,42,7,3,0,0,0,0,0,9,2
143526,2014450015820,3,2,1,1,41,7,3,0,0,0,0,0,9,2
143537,2014450015845,1,1,1,1,46,8,3,0,0,0,0,0,19,3
143538,2014450015845,2,2,1,1,45,7,3,0,0,0,0,0,9,1
143539,2014450015845,2,5,2,1,41,7,3,0,0,2,0,0,9,1
143540,2014450015845,3,6,2,1,73,10,3,0,0,1,0,0,9,2
143541,2014450015845,4,4,1,2,47,8,3,0,0,0,0,0,9,1
143559,2014450015888,2,1,1,1,30,6,3,0,0,0,0,0,9,1
143560,2014450015888,2,2,2,1,56,9,3,0,0,1,0,0,9,1
143561,2014450015888,3,3,1,1,48,8,3,0,0,0,0,0,9,3
143562,2014450015889,3,1,1,1,36,7,3,0,0,0,0,0,9,1
143566,2014450015895,2,1,1,1,54,8,3,0,0,0,0,0,9,1
143580,2014450015912,1,1,2,2,79,11,3,0,0,1,0,0,9,3
143581,2014450015912,2,2,2,2,9,2,3,0,0,2,0,0,9,1
143582,2014450015912,2,3,2,2,14,3,3,0,0,2,0,0,9,3
143627,2014450015996,2,1,1,2,48,8,3,0,0,0,0,0,9,1
143630,2014450015998,2,1,1,2,79,11,3,0,0,0,0,0,9,1
143631,2014450016002,1,1,1,1,63,9,3,0,0,0,0,0,9,1
143655,2014450016047,2,1,1,2,47,8,3,0,0,0,0,0,9,1
143703,2014450016137,1,1,1,1,27,6,3,0,0,0,0,0,9,1
143710,2014450016156,2,1,1,1,52,8,3,0,0,0,0,0,9,3
143716,2014450016168,1,1,1,2,43,7,3,0,0,0,0,0,9,1
143717,2014450016168,2,2,1,2,34,6,3,0,0,0,0,0,9,1
143722,2014450016173,1,1,1,2,-1,-1,3,0,0,0,0,0,9,1
143724,2014450016176,1,1,1,1,35,6,2,0,0,0,0,0,5,1
143725,2014450016176,2,2,1,2,43,7,3,0,0,0,0,0,9,1
143726,2014450016176,3,3,1,1,34,6,3,0,0,0,0,0,9,3
143729,2014450016179,2,1,1,2,24,5,3,0,0,0,0,0,9,3
143731,2014450016181,3,2,1,2,26,6,3,0,0,0,0,0,9,3
143732,2014450016181,6,3,1,1,47,8,3,0,0,0,0,0,9,1
143761,2014450016232,1,1,1,1,59,9,2,0,0,0,0,0,9,3
143768,2014450016243,2,1,1,1,51,8,3,0,0,0,0,0,5,3
143785,2014450016275,2,1,1,1,62,9,3,0,0,0,0,0,20,1
143786,2014450016275,3,2,1,1,31,6,3,0,0,0,0,0,19,1
143838,2014450016340,1,1,1,1,48,8,3,0,0,0,0,0,21,1
143846,2014450016356,1,1,1,1,34,6,3,0,0,0,0,0,9,1
143847,2014450016356,2,2,1,2,43,7,3,0,0,0,0,0,9,1
143853,2014450016369,2,1,1,1,50,8,3,0,0,0,0,0,9,1
143885,2014450016425,2,1,1,1,38,7,3,0,0,0,0,0,9,1
143905,2014450016464,2,1,1,2,60,9,3,0,0,0,0,0,9,3
143919,2014450016495,1,1,1,1,23,5,3,0,0,0,0,0,9,1
143920,2014450016495,2,2,1,1,73,10,3,0,0,0,0,0,9,1
143957,2014450016568,1,1,1,2,47,8,3,0,0,0,0,0,9,1
143977,2014450016600,2,1,1,2,22,5,3,0,0,0,0,0,9,3
143983,2014450016616,1,1,1,1,18,4,3,0,0,0,0,0,9,-1
143985,2014450016620,1,1,1,1,24,5,3,0,0,0,0,0,9,1
144035,2014450016714,2,1,1,1,27,6,3,0,0,0,0,0,9,1
144038,2014450016717,1,1,1,1,20,4,3,0,0,0,0,0,9,1
144039,2014450016717,2,2,1,1,30,6,3,0,0,0,0,0,9,1
144047,2014450016745,2,1,1,2,29,6,3,0,0,0,0,0,9,1
144058,2014450016765,3,1,1,1,49,8,3,0,0,0,0,0,9,3
144059,2014450016765,4,2,1,1,26,6,3,0,0,0,0,0,9,1
144063,2014450016775,2,1,1,1,44,7,3,0,0,0,0,0,9,1
144068,2014450016788,2,1,1,1,37,7,3,0,0,0,0,0,9,1
144078,2014450016808,1,1,1,1,23,5,3,0,0,0,0,0,19,1
144079,2014450016808,1,3,2,1,18,4,3,0,0,0,0,0,19,1
144080,2014450016808,1,4,2,1,19,4,3,0,0,0,0,0,19,1
144081,2014450016808,1,5,2,1,19,4,3,0,0,0,0,0,19,2
144082,2014450016808,2,2,1,1,37,7,3,0,0,0,0,0,9,1
144095,2014450016823,2,1,1,2,48,8,3,0,0,0,0,0,9,1
144103,2014450016831,1,1,2,2,19,4,3,0,0,1,0,0,9,1
144117,2014450016850,2,1,1,2,39,7,3,0,0,0,0,0,9,1
144145,2014450016874,2,1,1,1,57,9,3,0,0,0,0,0,9,1
144154,2014450016892,1,1,1,1,63,9,3,0,0,0,0,0,9,1
144161,2014450016894,2,1,1,1,84,11,2,0,0,0,0,0,9,1
144179,2014450016919,1,3,2,2,45,7,3,0,0,2,0,0,9,1
144180,2014450016919,2,1,1,1,36,7,3,0,0,0,0,0,9,1
144181,2014450016919,2,2,2,2,45,7,3,0,0,1,0,0,9,1
144186,2014450016926,1,1,1,1,55,8,3,0,0,0,0,0,9,1
144188,2014450016929,1,1,1,1,28,6,2,0,0,0,0,0,9,-1
144192,2014450016942,1,1,1,1,24,5,3,0,0,0,0,0,5,1
144198,2014450016957,2,1,1,2,52,8,3,0,0,0,0,0,9,1
144204,2014450016969,1,1,1,1,38,7,3,0,0,0,0,0,9,3
144205,2014450016969,1,3,2,1,26,6,3,0,0,1,0,0,9,1
144206,2014450016969,2,2,1,1,39,7,3,0,0,0,0,0,9,1
144207,2014450016969,2,4,2,1,52,8,3,0,0,1,0,0,9,1
144210,2014450016972,1,1,1,1,27,6,3,0,0,0,0,0,9,1
144211,2014450016972,2,2,1,1,36,7,3,0,0,0,0,0,9,2
144229,2014450017005,1,1,1,2,42,7,3,0,0,0,0,0,9,1
144230,2014450017005,1,2,2,2,35,6,3,0,0,1,0,0,9,1
144232,2014450017007,1,1,1,1,53,8,3,0,0,0,0,0,9,3
144233,2014450017007,2,2,1,1,30,6,3,0,0,0,0,0,9,1
144251,2014450017041,1,1,1,1,43,7,3,0,0,0,0,0,9,1
144254,2014450017047,1,1,1,1,41,7,3,0,0,0,0,0,9,1
144255,2014450017049,2,1,2,1,6,2,3,0,0,2,0,0,9,1
144256,2014450017049,2,2,2,2,15,3,3,0,0,2,0,0,9,1
144257,2014450017049,2,3,2,2,16,4,3,0,0,2,0,0,9,1
144268,2014450017066,1,1,1,1,21,5,2,0,0,0,0,0,9,1
144269,2014450017066,2,2,1,1,76,11,2,0,0,0,0,0,9,1
144270,2014450017066,2,4,2,2,76,11,2,0,0,1,0,0,9,1
144271,2014450017066,3,3,1,2,25,5,3,0,0,0,0,0,9,1
144285,2014450017096,1,1,1,1,31,6,3,0,0,0,0,0,19,1
144286,2014450017096,2,2,1,1,33,6,3,0,0,0,0,0,9,1
144287,2014450017096,3,3,1,2,44,7,3,0,0,0,0,0,9,2
144288,2014450017096,4,4,1,2,43,7,2,0,0,0,0,0,9,1
144295,2014450017108,2,1,1,2,27,6,3,0,0,0,0,0,9,1
