,Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
70907,2015160C04471,1,1,1,2,25,5,3,0,0,0,0,0,9,1
70908,2015160C04471,1,2,2,1,23,5,3,0,0,1,0,0,9,1
70909,2015160C04471,1,3,2,2,4,1,3,0,0,2,0,0,9,1
70910,2015160C04471,1,4,2,2,2,1,3,0,0,2,0,0,9,1
70959,2015160C04701,1,1,1,1,21,5,3,0,0,0,0,0,9,1
70960,2015160C04701,1,2,2,1,21,5,3,0,0,1,0,0,9,1
70976,2015160C04831,1,1,1,1,40,7,3,0,0,0,0,0,19,1
70977,2015160C04831,3,2,1,1,36,7,3,0,0,0,0,0,19,2
70989,2015160C04911,2,1,1,2,51,8,3,0,0,0,0,0,9,1
71053,2015160C05391,1,1,1,2,50,8,3,0,0,0,0,0,9,3
71054,2015160C05391,1,2,2,1,50,8,3,0,0,1,0,0,9,3
71072,2015160C05501,2,1,1,2,34,6,3,0,0,0,0,0,9,1
71113,2015160C05861,1,1,1,1,59,9,3,0,0,0,0,0,9,1
71186,2015160C06451,2,1,1,2,46,8,3,0,0,0,0,0,9,2
71193,2015160C06511,1,4,2,1,24,5,3,0,0,0,0,0,19,1
71194,2015160C06511,4,1,1,1,29,6,3,0,0,0,0,0,19,1
71195,2015160C06511,4,5,2,1,22,5,3,0,0,0,0,0,19,1
71196,2015160C06511,4,6,2,1,23,5,3,0,0,0,0,0,19,1
71197,2015160C06511,4,7,2,1,33,6,3,0,0,0,0,0,19,1
71198,2015160C06511,4,8,2,1,24,5,3,0,0,0,0,0,19,1
71199,2015160C06511,4,9,2,1,56,9,3,0,0,0,0,0,19,1
71200,2015160C06511,5,2,1,1,57,9,3,0,0,0,0,0,9,1
71201,2015160C06511,6,3,1,1,36,7,3,0,0,0,0,0,9,1
71202,2015160C06511,6,10,2,2,19,4,3,0,0,1,0,0,9,1
71236,2015160C06781,2,1,1,2,71,10,3,0,0,0,0,0,9,1
71249,2015160C06861,1,1,1,2,30,6,3,0,0,0,0,0,9,-1
71267,2015160C06981,1,1,1,1,25,5,2,0,0,0,0,0,19,2
71268,2015160C06981,1,4,2,1,3,1,2,0,0,0,0,0,19,2
71269,2015160C06981,2,2,1,1,25,5,2,0,0,0,0,0,19,1
71270,2015160C06981,2,3,3,1,23,5,3,9,5,0,0,0,0,1
71411,2015160C08071,1,1,1,1,40,7,3,0,0,0,0,0,9,1
71412,2015160C08081,1,1,1,1,63,9,3,0,0,0,0,0,9,1
73971,2015200033173,2,1,1,2,27,6,3,0,0,0,0,0,9,1
74007,2015200033321,2,1,2,2,36,7,3,0,0,2,0,0,9,1
74113,2015200033855,1,1,1,2,34,6,3,0,0,0,0,0,9,1
74232,2015200034378,2,1,1,1,37,7,3,0,0,0,0,0,9,1
74315,2015200034836,2,2,1,1,34,6,3,0,0,0,0,0,9,1
74782,2015200037691,1,1,1,2,30,6,3,0,0,0,0,0,9,1
74792,2015200037760,2,1,1,2,66,10,3,0,0,0,0,0,9,1
74797,2015200037790,1,1,1,2,19,4,3,0,0,0,0,0,9,1
74852,2015200038074,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1
74865,2015200038099,2,1,1,1,27,6,3,0,0,0,0,0,9,1
74877,2015200038164,2,1,1,2,38,7,3,0,0,0,0,0,9,1
75034,2015200038982,2,1,1,1,36,7,3,0,0,0,0,0,9,-1
75042,2015200039017,1,1,1,1,29,6,2,0,0,0,0,0,9,1
75043,2015200039017,2,2,1,1,44,7,3,0,0,0,0,0,9,-1
75044,2015200039025,2,1,1,1,23,5,3,0,0,0,0,0,9,1
75046,2015200039049,1,1,2,2,74,10,3,0,0,2,0,0,9,1
75132,2015200039964,1,1,1,1,58,9,3,0,0,0,0,0,9,1
75143,2015200040433,1,2,1,1,37,7,3,0,0,0,0,0,9,-1
75144,2015200040433,2,1,2,2,50,8,3,0,0,1,0,0,9,-1
75194,2015200041566,1,1,2,2,29,6,3,0,0,-1,0,0,9,-1
75195,2015200041566,1,2,1,1,25,5,3,0,0,0,0,0,9,1
75203,2015200041948,1,2,1,2,47,8,3,0,0,0,0,0,9,-1
75204,2015200041948,2,1,1,1,60,9,3,0,0,0,0,0,9,1
75213,2015200042510,1,1,1,1,33,6,2,0,0,0,0,0,9,1
75218,2015200042809,1,1,1,1,59,9,3,0,0,0,0,0,9,1
75219,2015200042809,2,2,1,1,35,6,3,0,0,0,0,0,9,1
75223,2015200043502,2,1,1,2,37,7,3,0,0,0,0,0,9,-1
75244,2015200044679,2,2,2,1,30,6,3,0,0,-1,0,0,9,1
75245,2015200044679,2,3,2,1,30,6,3,0,0,-1,0,0,9,-1
75246,2015200044700,1,1,1,1,45,7,3,0,0,0,0,0,9,1
75247,2015200044804,1,2,2,1,54,8,3,0,0,1,0,0,9,-1
75248,2015200044804,2,1,1,1,47,8,2,0,0,0,0,0,98,2
75256,2015200045486,1,1,1,1,26,6,3,0,0,0,0,0,9,1
75274,2015200050274,1,1,1,2,79,11,3,0,0,0,0,0,9,1
78751,201520N038645,1,1,1,1,25,5,1,0,0,0,0,0,3,1
78903,201520N055045,1,1,1,1,23,5,3,0,0,0,0,0,9,1
81523,201520W048465,2,1,1,2,30,6,3,0,0,0,0,0,9,2
81673,201520W054215,2,1,1,1,34,6,3,0,0,0,0,0,9,1
81674,201520W054215,2,2,2,2,32,6,3,0,0,1,0,0,9,1
81806,201520Z000035,2,1,1,1,45,7,3,0,0,0,0,0,9,1
81807,201520Z000135,2,1,1,1,19,4,2,0,0,0,0,0,4,1
81808,201520Z000145,1,1,1,1,19,4,3,0,0,0,0,0,9,1
81809,201520Z000145,2,2,1,2,32,6,3,0,0,0,0,0,9,1
81810,201520Z000145,3,3,1,1,-1,-1,3,0,0,0,0,0,9,-1
81811,201520Z000165,2,1,1,1,33,6,3,0,0,0,0,0,9,1
81812,201520Z000195,1,1,1,2,31,6,3,0,0,0,0,0,9,1
81813,201520Z000195,2,2,1,2,50,8,3,0,0,0,0,0,9,1
81814,201520Z000205,1,1,1,2,51,8,3,0,0,0,0,0,9,1
81815,201520Z000205,1,2,2,1,49,8,3,0,0,1,0,0,9,-1
81816,201520Z000215,1,1,1,1,46,8,3,0,0,0,0,0,9,3
81817,201520Z000215,2,2,1,1,67,10,3,0,0,0,0,0,9,1
81818,201520Z000225,2,1,1,1,50,8,3,0,0,0,0,0,9,1
81819,201520Z000235,1,1,1,1,53,8,3,0,0,0,0,0,9,1
81820,201520Z000275,2,1,2,1,5,1,3,0,0,2,0,0,19,2
81821,201520Z000275,2,2,2,2,2,1,3,0,0,2,0,0,19,2
81822,201520Z000285,1,1,1,1,49,8,3,0,0,0,0,0,9,1
81823,201520Z000285,2,2,1,1,43,7,3,0,0,0,0,0,19,1
81824,201520Z000395,2,1,1,1,50,8,3,0,0,0,0,0,9,3
81825,201520Z000445,2,1,1,1,64,9,3,0,0,0,0,0,9,1
81826,201520Z000455,2,1,1,1,40,7,3,0,0,0,0,0,9,1
81827,201520Z000515,2,1,1,1,32,6,3,0,0,0,0,0,9,1
81828,201520Z000535,1,1,1,2,27,6,3,0,0,0,0,0,9,1
81829,201520Z000535,1,2,2,1,6,2,3,0,0,2,0,0,9,1
81830,201520Z000535,3,3,1,2,61,9,3,0,0,0,0,0,9,2
81831,201520Z000535,3,4,2,1,31,6,2,0,0,1,0,0,9,2
81832,201520Z000545,2,1,2,1,17,4,3,0,0,1,0,0,9,1
81833,201520Z000545,2,3,1,2,54,8,3,0,0,0,0,0,9,1
81834,201520Z000545,2,4,2,2,20,4,3,0,0,2,0,0,9,1
81835,201520Z000545,3,2,1,2,56,9,3,0,0,0,0,0,9,1
81836,201520Z000555,2,1,1,1,30,6,3,0,0,0,0,0,9,1
81837,201520Z000575,2,1,1,1,26,6,3,0,0,0,0,0,9,1
81838,201520Z000595,1,1,2,2,36,7,3,0,0,1,0,0,9,1
81839,201520Z000605,2,1,1,1,35,6,3,0,0,0,0,0,19,1
81840,201520Z000605,2,2,2,1,53,8,3,0,0,0,0,0,19,1
81841,201520Z000615,1,1,1,2,-1,-1,3,0,0,0,0,0,9,1
81842,201520Z000615,2,2,1,2,50,8,3,0,0,0,0,0,9,1
81843,201520Z000665,2,1,1,1,58,9,3,0,0,0,0,0,9,1
81844,201520Z000685,2,1,1,2,33,6,3,0,0,0,0,0,9,1
81845,201520Z000705,1,1,1,2,35,6,3,0,0,0,0,0,9,1
81846,201520Z000735,2,1,2,2,38,7,3,0,0,1,0,0,9,1
81847,201520Z000755,1,1,1,2,23,5,2,0,0,0,0,0,9,1
81848,201520Z000755,1,2,2,2,38,7,2,0,0,1,0,0,9,1
81849,201520Z000755,1,3,2,2,21,5,2,0,0,2,0,0,9,1
81850,201520Z000755,2,4,1,1,27,6,3,0,0,0,0,0,9,1
81851,201520Z000765,1,1,1,1,43,7,1,0,0,0,0,0,9,1
81852,201520Z000765,2,2,1,1,47,8,3,0,0,0,0,0,9,1
81853,201520Z000765,3,3,1,1,26,6,3,0,0,0,0,0,9,1
81854,201520Z000785,2,1,1,1,45,7,3,0,0,0,0,0,21,1
81855,201520Z000785,3,2,1,1,48,8,3,0,0,0,0,0,21,1
81856,201520Z000795,1,1,1,2,26,6,3,0,0,0,0,0,9,1
81857,201520Z000815,3,1,1,2,32,6,3,0,0,0,0,0,9,1
81858,201520Z000915,2,1,2,1,36,7,3,0,0,1,0,0,9,1
81859,201520Z000925,2,1,1,2,40,7,3,0,0,0,0,0,9,1
81860,201520Z000995,2,1,2,2,57,9,3,0,0,1,0,0,9,1
81861,201520Z001015,2,1,1,1,36,7,3,0,0,0,0,0,19,1
81862,201520Z001025,1,1,1,1,31,6,3,0,0,0,0,0,9,1
81863,201520Z001025,2,2,1,2,25,5,3,0,0,0,0,0,9,1
81864,201520Z001035,1,1,1,1,33,6,2,0,0,0,0,0,5,1
81865,201520Z001045,2,1,1,2,56,9,3,0,0,0,0,0,9,1
81866,201520Z001075,2,1,1,2,27,6,3,0,0,0,0,0,9,1
81867,201520Z001095,2,1,1,1,50,8,3,0,0,0,0,0,9,1
81868,201520Z001095,2,2,2,1,52,8,3,0,0,1,0,0,9,1
81869,201520Z001095,2,3,2,1,-1,-1,3,0,0,2,0,0,9,-1
81870,201520Z001105,2,1,1,1,37,7,3,0,0,0,0,0,9,1
81871,201520Z001115,2,1,2,1,30,6,3,0,0,1,0,0,9,1
81872,201520Z001115,2,2,2,1,56,9,3,0,0,2,0,0,9,1
81873,201520Z001135,2,2,1,1,47,8,3,0,0,0,0,0,9,1
81874,201520Z001135,3,1,1,2,26,6,3,0,0,0,0,0,9,1
81875,201520Z001165,2,1,1,2,35,6,3,0,0,0,0,0,9,1
81876,201520Z001185,1,1,2,1,28,6,3,0,0,1,0,0,9,1
81877,201520Z001215,2,1,1,1,28,6,3,0,0,0,0,0,9,1
81878,201520Z001235,1,1,1,2,39,7,3,0,0,0,0,0,9,1
81879,201520Z001235,1,2,2,1,10,2,3,0,0,2,0,0,9,1
81880,201520Z001245,2,1,1,1,43,7,3,0,0,0,0,0,9,1
81881,201520Z001265,2,1,1,2,53,8,3,0,0,0,0,0,9,1
81882,201520Z001285,2,1,1,1,50,8,3,0,0,0,0,0,9,1
81883,201520Z001335,1,1,1,1,39,7,3,0,0,0,0,0,9,1
81884,201520Z001335,2,2,1,1,26,6,3,0,0,0,0,0,9,1
81885,201520Z001335,2,3,2,1,35,6,3,0,0,1,0,0,9,1
81886,201520Z001345,2,1,2,2,46,8,3,0,0,1,0,0,9,1
81887,201520Z001345,2,2,1,2,49,8,3,0,0,0,0,0,9,1
81888,201520Z001355,1,1,1,1,50,8,3,0,0,0,0,0,9,2
81889,201520Z001365,1,1,1,1,33,6,3,0,0,0,0,0,9,1
81890,201520Z001365,1,2,2,2,34,6,3,0,0,1,0,0,9,1
81891,201520Z001385,1,2,2,2,24,5,3,0,0,1,0,0,9,1
81892,201520Z001385,2,1,1,1,52,8,3,0,0,0,0,0,19,3
81893,201520Z001415,1,1,1,2,68,10,3,0,0,0,0,0,9,1
81894,201520Z001415,1,2,2,2,74,10,3,0,0,2,0,0,9,1
81895,201520Z001415,1,3,2,1,77,11,3,0,0,1,0,0,9,1
81896,201520Z001435,2,1,1,1,37,7,3,0,0,0,0,0,9,1
81897,201520Z001435,2,2,2,2,30,6,3,0,0,1,0,0,9,1
81898,201520Z001465,1,1,1,1,46,8,3,0,0,0,0,0,9,1
81899,201520Z001465,2,2,1,2,23,5,3,0,0,0,0,0,9,1
81900,201520Z001485,2,1,1,2,44,7,3,0,0,0,0,0,9,1
81901,201520Z001515,2,1,1,2,27,6,3,0,0,0,0,0,9,1
81902,201520Z001525,2,1,1,2,25,5,3,0,0,0,0,0,9,1
81903,201520Z001525,2,2,2,2,39,7,3,0,0,1,0,0,9,1
81904,201520Z001535,2,1,1,1,55,8,3,0,0,0,0,0,21,1
81905,201520Z001545,2,1,1,1,31,6,3,0,0,0,0,0,9,1
81906,201520Z001545,2,2,2,1,27,6,3,0,0,1,0,0,9,1
81907,201520Z001555,2,1,1,2,58,9,3,0,0,0,0,0,9,1
81908,201520Z001575,1,1,1,2,24,5,3,0,0,0,0,0,9,1
81909,201520Z001575,2,2,2,2,23,5,3,0,0,1,0,0,9,1
81910,201520Z001595,1,3,2,2,44,7,3,0,0,1,0,0,9,1
81911,201520Z001595,3,1,1,1,43,7,3,0,0,0,0,0,9,1
81912,201520Z001595,3,2,2,1,44,7,3,0,0,1,0,0,9,1
81913,201520Z001615,1,1,1,1,25,5,3,0,0,0,0,0,9,1
81914,201520Z001615,2,2,1,1,27,6,3,0,0,0,0,0,9,1
81915,201520Z001635,1,1,1,1,49,8,3,0,0,0,0,0,9,1
81916,201520Z001635,1,2,2,2,48,8,3,0,0,1,0,0,9,1
81917,201520Z001635,1,3,2,2,16,4,3,0,0,2,0,0,9,1
81918,201520Z001655,2,1,1,2,23,5,3,0,0,0,0,0,9,-1
81919,201520Z001675,2,1,1,2,51,8,3,0,0,0,0,0,9,1
81920,201520Z001695,2,1,1,2,54,8,3,0,0,0,0,0,9,3
81921,201520Z001705,2,1,1,1,31,6,3,0,0,0,0,0,19,1
81922,201520Z001735,1,1,1,1,41,7,3,0,0,0,0,0,5,1
81923,201520Z001765,2,1,1,2,31,6,3,0,0,0,0,0,9,1
81924,201520Z001795,2,1,1,1,27,6,3,0,0,0,0,0,9,1
81925,201520Z001805,2,1,1,2,41,7,3,0,0,0,0,0,9,3
81926,201520Z001805,2,2,2,1,40,7,3,0,0,1,0,0,9,1
81927,201520Z001875,2,1,1,2,42,7,3,0,0,0,0,0,9,1
81928,201520Z001875,2,2,2,2,16,4,3,0,0,1,0,0,9,1
81929,201520Z001885,2,1,1,1,28,6,3,0,0,0,0,0,21,1
81930,201520Z001905,1,1,1,2,23,5,3,0,0,0,0,0,9,1
81931,201520Z001915,1,1,1,1,28,6,3,0,0,0,0,0,9,1
81932,201520Z001935,2,1,2,2,30,6,3,0,0,1,0,0,9,1
81933,201520Z001945,2,1,1,1,69,10,3,0,0,0,0,0,9,1
81934,201520Z001945,2,2,2,2,34,6,3,0,0,1,0,0,9,1
81935,201520Z001945,2,3,2,1,35,6,3,0,0,2,0,0,9,1
81936,201520Z001975,1,1,1,1,50,8,2,0,0,0,0,0,9,1
81937,201520Z001975,1,6,2,2,35,6,3,0,0,1,0,0,9,1
81938,201520Z001975,3,2,1,1,21,5,3,0,0,0,0,0,21,1
81939,201520Z001975,4,3,1,1,58,9,3,0,0,0,0,0,21,1
81940,201520Z001975,6,4,1,1,-1,-1,3,0,0,0,0,0,21,-1
81941,201520Z001975,7,5,1,1,48,8,3,0,0,0,0,0,21,1
81942,201520Z001995,1,1,1,1,69,10,3,0,0,0,0,0,9,1
81943,201520Z001995,2,2,1,1,49,8,3,0,0,0,0,0,9,1
81944,201520Z001995,3,3,1,2,51,8,3,0,0,0,0,0,9,1
81945,201520Z001995,3,4,2,2,57,9,3,0,0,1,0,0,9,1
81946,201520Z002035,1,1,2,2,57,9,3,0,0,2,0,0,10,1
81947,201520Z002035,1,2,2,2,-1,-1,3,0,0,2,0,0,10,-1
81948,201520Z002035,1,3,2,2,-1,-1,3,0,0,2,0,0,10,-1
81949,201520Z002035,1,4,2,2,-1,-1,3,0,0,2,0,0,10,-1
81950,201520Z002035,1,5,2,2,-1,-1,3,0,0,2,0,0,10,-1
81951,201520Z002035,1,6,2,2,-1,-1,3,0,0,2,0,0,10,-1
81952,201520Z002045,2,1,1,1,73,10,3,0,0,0,0,0,9,1
81953,201520Z002045,2,2,2,2,46,8,3,0,0,1,0,0,9,1
81954,201520Z002065,1,1,1,1,29,6,3,0,0,0,0,0,9,2
81955,201520Z002075,2,1,1,2,22,5,3,0,0,0,0,0,9,1
81956,201520Z002095,2,1,1,1,47,8,3,0,0,0,0,0,9,1
81957,201520Z002145,2,1,1,2,49,8,3,0,0,0,0,0,9,1
81958,201520Z002205,1,1,2,2,72,10,3,0,0,1,0,0,9,-1
81959,201520Z002215,1,1,1,1,22,5,3,0,0,0,0,0,9,1
81960,201520Z002215,2,2,1,1,33,6,3,0,0,0,0,0,9,1
81961,201520Z002225,2,1,2,2,34,6,3,0,0,1,0,0,9,-1
81962,201520Z002235,2,1,1,1,48,8,3,0,0,0,0,0,9,1
81963,201520Z002245,2,1,1,2,23,5,3,0,0,0,0,0,9,1
81965,201520Z002285,2,1,1,2,57,9,3,0,0,0,0,0,9,1
81966,201520Z002295,2,1,1,1,25,5,3,0,0,0,0,0,9,1
81967,201520Z002295,3,2,1,1,49,8,3,0,0,0,0,0,9,3
81968,201520Z002305,1,1,2,1,24,5,3,0,0,1,0,0,9,1
81969,201520Z002365,1,1,1,2,59,9,3,0,0,0,0,0,9,1
81970,201520Z002395,2,1,1,1,52,8,3,0,0,0,0,0,9,2
81971,201520Z002425,2,1,2,2,79,11,3,0,0,1,0,0,9,1
81972,201520Z002435,2,2,2,1,9,2,3,0,0,1,0,0,9,2
81973,201520Z002435,3,1,1,2,31,6,3,0,0,0,0,0,9,1
81974,201520Z002445,3,1,2,2,44,7,3,0,0,1,0,0,9,-1
81975,201520Z002485,2,1,1,1,50,8,3,0,0,0,0,0,9,1
81976,201520Z002485,3,2,1,2,22,5,3,0,0,0,0,0,9,1
81977,201520Z002495,1,1,1,1,42,7,3,0,0,0,0,0,9,1
81978,201520Z002495,2,2,1,1,19,4,3,0,0,0,0,0,9,1
81979,201520Z002525,2,1,1,2,30,6,3,0,0,0,0,0,9,2
81980,201520Z002575,1,1,1,2,35,6,3,0,0,0,0,0,9,1
81981,201520Z002585,1,4,2,2,11,3,3,0,0,2,0,0,9,1
81982,201520Z002585,1,5,2,2,12,3,3,0,0,1,0,0,9,1
81983,201520Z002585,2,1,1,1,48,8,3,0,0,0,0,0,9,1
81984,201520Z002585,2,2,2,2,48,8,3,0,0,1,0,0,9,1
81985,201520Z002585,3,3,1,1,48,8,3,0,0,0,0,0,9,1
81986,201520Z002595,1,1,1,1,37,7,3,0,0,0,0,0,9,1
81987,201520Z002605,2,1,1,1,23,5,3,0,0,0,0,0,9,1
81988,201520Z002615,2,1,1,2,24,5,3,0,0,0,0,0,9,1
81989,201520Z002645,1,1,1,2,32,6,3,0,0,0,0,0,9,1
81990,201520Z002655,2,1,1,1,49,8,3,0,0,0,0,0,19,1
81991,201520Z002695,2,1,2,2,27,6,3,0,0,1,0,0,9,1
81992,201520Z002705,1,1,1,2,27,6,3,0,0,0,0,0,9,-1
81993,201520Z002725,2,1,2,2,64,9,3,0,0,1,0,0,9,1
81994,201520Z002735,2,1,1,1,22,5,3,0,0,0,0,0,9,1
81995,201520Z002735,2,2,2,1,36,7,3,0,0,1,0,0,9,1
81996,201520Z002735,2,3,2,1,29,6,3,0,0,2,0,0,9,1
81997,201520Z002735,2,4,2,1,25,5,3,0,0,2,0,0,9,1
81998,201520Z002745,1,1,1,1,66,10,3,0,0,0,0,0,9,1
81999,201520Z002745,1,2,2,1,36,7,3,0,0,2,0,0,9,1
82000,201520Z002745,1,3,2,2,66,10,2,0,0,1,0,0,9,1
82001,201520Z002755,2,1,1,2,26,6,3,0,0,0,0,0,9,3
82002,201520Z002765,1,1,2,1,35,6,3,0,0,1,0,0,9,1
82003,201520Z002805,1,1,1,2,25,5,3,0,0,0,0,0,9,1
82004,201520Z002805,2,2,1,2,33,6,2,0,0,0,0,0,9,1
82005,201520Z002835,2,1,2,2,46,8,3,0,0,1,0,0,9,2
82006,201520Z002845,2,1,1,2,23,5,3,0,0,0,0,0,9,1
82007,201520Z002845,3,2,1,1,43,7,3,0,0,0,0,0,9,1
82008,201520Z002855,2,1,2,2,52,8,3,0,0,2,0,0,9,1
82009,201520Z002855,2,2,2,1,15,3,3,0,0,1,0,0,9,1
82010,201520Z002855,2,3,2,2,17,4,3,0,0,2,0,0,9,1
82011,201520Z002855,2,4,2,2,19,4,3,0,0,2,0,0,9,1
82012,201520Z002875,2,1,1,2,43,7,3,0,0,0,0,0,9,1
82013,201520Z002925,2,1,2,1,5,1,3,0,0,1,0,0,9,1
82014,201520Z002935,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1
82015,201520Z002935,1,2,2,2,70,10,3,0,0,1,0,0,9,1
82016,201520Z002935,1,3,2,2,9,2,3,0,0,2,0,0,9,1
82017,201520Z002935,1,4,2,2,8,2,3,0,0,2,0,0,9,-1
82018,201520Z002955,2,1,1,1,31,6,2,0,0,0,0,0,5,1
82019,201520Z002965,2,1,1,1,49,8,3,0,0,0,0,0,9,2
82020,201520Z002965,2,2,2,1,17,4,3,0,0,2,0,0,9,2
82021,201520Z002965,2,3,2,2,49,8,3,0,0,1,0,0,9,2
82022,201520Z002965,2,4,2,1,20,4,3,0,0,2,0,0,9,2
82023,201520Z002985,1,1,1,2,47,8,3,0,0,0,0,0,9,1
82024,201520Z002995,1,1,1,1,40,7,3,0,0,0,0,0,9,1
82025,201520Z003025,1,1,1,1,47,8,3,0,0,0,0,0,21,1
82026,201520Z003025,2,3,2,1,36,7,3,0,0,0,0,0,19,1
82027,201520Z003025,3,2,1,1,49,8,2,0,0,0,0,0,19,1
82028,201520Z003035,3,1,1,2,38,7,3,0,0,0,0,0,9,1
82029,201520Z003045,2,1,1,2,29,6,3,0,0,0,0,0,9,1
82030,201520Z003045,3,2,1,1,43,7,3,0,0,0,0,0,9,1
82031,201520Z003045,4,3,1,1,49,8,3,0,0,0,0,0,19,1
82032,201520Z003045,4,4,2,1,59,9,3,0,0,0,0,0,19,1
82033,201520Z003055,3,1,1,1,25,5,3,0,0,0,0,0,9,1
82034,201520Z003095,1,1,1,2,21,5,3,0,0,0,0,0,9,1
82035,201520Z003095,1,2,2,2,31,6,3,0,0,2,0,0,9,1
82036,201520Z003095,1,3,2,2,24,5,3,0,0,2,0,0,9,1
82037,201520Z003095,1,4,2,2,22,5,3,0,0,1,0,0,9,1
82038,201520Z003115,2,1,1,1,40,7,3,0,0,0,0,0,21,1
82039,201520Z003125,1,1,1,2,45,7,3,0,0,0,0,0,9,2
82040,201520Z003125,4,2,1,1,24,5,3,0,0,0,0,0,9,1
82041,201520Z003145,2,1,1,2,24,5,3,0,0,0,0,0,9,1
82042,201520Z003155,3,1,1,1,45,7,3,0,0,0,0,0,9,1
82043,201520Z003155,4,2,1,1,32,6,3,0,0,0,0,0,4,1
82044,201520Z003155,5,3,1,1,40,7,3,0,0,0,0,0,19,1
82045,201520Z003165,2,1,1,2,48,8,3,0,0,0,0,0,9,1
82046,201520Z003165,3,2,1,2,32,6,3,0,0,0,0,0,9,1
82047,201520Z003175,2,1,1,1,26,6,3,0,0,0,0,0,9,1
82048,201520Z003205,2,1,1,1,51,8,3,0,0,0,0,0,9,1
82049,201520Z003215,1,2,2,1,45,7,3,0,0,1,0,0,9,3
82050,201520Z003215,3,1,1,2,49,8,3,0,0,0,0,0,9,1
82051,201520Z003245,3,1,2,2,67,10,3,0,0,1,0,0,9,2
82052,201520Z003275,2,1,2,1,48,8,3,0,0,0,0,0,19,1
82053,201520Z003285,2,1,1,1,33,6,3,0,0,0,0,0,9,1
82054,201520Z003295,2,1,1,1,58,9,3,0,0,0,0,0,19,1
82055,201520Z003325,2,1,2,2,25,5,3,0,0,1,0,0,9,1
82056,201520Z003335,1,1,1,2,57,9,3,0,0,0,0,0,9,1
82057,201520Z003345,1,2,1,1,46,8,3,0,0,0,0,0,20,1
82058,201520Z003345,2,1,1,1,44,7,3,0,0,0,0,0,19,1
82059,201520Z003355,1,1,2,2,37,7,2,0,0,1,0,0,9,1
82060,201520Z003375,1,1,1,1,33,6,2,0,0,0,0,0,9,1
82061,201520Z003375,2,2,1,1,29,6,3,0,0,0,0,0,9,3
82062,201520Z003375,2,3,2,1,29,6,3,0,0,1,0,0,9,2
82063,201520Z003375,2,4,2,1,29,6,3,0,0,2,0,0,9,1
82064,201520Z003385,2,1,1,1,48,8,3,0,0,0,0,0,9,1
82065,201520Z003385,2,2,2,2,48,8,3,0,0,1,0,0,9,1
82066,201520Z003395,1,1,1,1,51,8,2,0,0,0,0,0,21,3
82067,201520Z003405,1,1,1,1,21,5,3,0,0,0,0,0,9,3
82068,201520Z003405,2,2,1,2,47,8,3,0,0,0,0,0,9,1
82069,201520Z003415,3,1,1,2,42,7,3,0,0,0,0,0,9,1
82070,201520Z003415,3,2,2,1,18,4,3,0,0,1,0,0,9,1
82071,201520Z003465,1,1,1,2,26,6,3,0,0,0,0,0,9,1
82072,201520Z003465,2,2,1,2,18,4,3,0,0,0,0,0,9,1
82073,201520Z003475,2,1,1,2,31,6,3,0,0,0,0,0,9,1
82074,201520Z003475,2,2,2,2,33,6,3,0,0,1,0,0,9,1
82075,201520Z003485,2,1,1,2,38,7,3,0,0,0,0,0,9,1
82076,201520Z003505,1,1,1,2,54,8,3,0,0,0,0,0,9,1
82077,201520Z003505,2,2,1,1,49,8,3,0,0,0,0,0,9,1
82078,201520Z003515,2,1,1,1,29,6,3,0,0,0,0,0,9,1
82079,201520Z003535,1,1,1,1,56,9,3,0,0,0,0,0,9,1
82080,201520Z003545,2,1,1,1,51,8,3,0,0,0,0,0,9,1
82081,201520Z003555,1,1,1,2,29,6,3,0,0,0,0,0,9,1
82082,201520Z003585,2,1,1,2,31,6,3,0,0,0,0,0,9,2
82083,201520Z003595,1,1,1,1,58,9,3,0,0,0,0,0,9,1
82084,201520Z003595,2,2,1,1,47,8,3,0,0,0,0,0,19,2
82085,201520Z003605,1,1,1,2,20,4,3,0,0,0,0,0,9,1
82086,201520Z003605,1,4,2,2,36,7,3,0,0,1,0,0,9,1
82087,201520Z003605,1,5,2,2,41,7,3,0,0,2,0,0,9,1
82088,201520Z003605,2,2,1,2,37,7,3,0,0,0,0,0,9,1
82089,201520Z003605,2,3,2,2,40,7,3,0,0,1,0,0,9,1
82090,201520Z003615,1,1,1,2,66,10,3,0,0,0,0,0,9,1
82091,201520Z003625,1,1,1,1,31,6,3,0,0,0,0,0,9,1
82092,201520Z003635,2,1,1,2,43,7,3,0,0,0,0,0,9,1
82093,201520Z003645,2,1,1,1,28,6,3,0,0,0,0,0,9,1
82094,201520Z003655,2,1,1,2,52,8,3,0,0,0,0,0,9,1
82095,201520Z003655,2,2,2,2,44,7,3,0,0,2,0,0,9,1
82096,201520Z003665,2,1,2,2,20,4,3,0,0,1,0,0,9,1
82097,201520Z003665,2,2,2,1,15,3,3,0,0,2,0,0,9,1
82098,201520Z003665,2,3,2,2,82,11,2,0,0,2,0,0,9,1
